Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012V,2012Euro,2012COLI,2012Tricho.,2012Didym.,2012Botryo,2012Penic.,2012Pest.,2012Epico,2012Paraco.,2012#3 Dothiorella,2012Umbel.,2012Unknow,2012VC,2012Rating,CODE2011,2011V,2011Euro,2011COLI,2011Cont.,2011VC,2011Rating,CODE2010,2010V,2010Euro,2010COLI,2010Cont.,2010VC,2010Rating,CODE2009,2009V,2009Euro,2009COLI,2009Cont.,2009VC,2009Rating,Rating2008,CODE2007,"n/no/o,n/o",Living(1)Dead(0),VC07VC,V2007,Euro,COLI,Cont.,Rating07Canker,CODE2006,Living(1)Dead(0),VC06 VC,V2006,Euro,COLI,Cont.,Rating06,CODE2005,Living(1)Dead(0),TrtPlot,Tree05Trt,Canker05Trt,Status2005,VC05 VC,V2005,Euro,COLI,Cont.,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Status2004,Compat04 VC,04V,04 Euro,04 COLI,04 Cont.,Rating04Canker,Tree03Trt,Canker03Trt,Compat03 VC,Status2003,03V,03 Euro,03 COLI,03 Cont.,Rating03Canker,Compat02 VC,Status2002,02V,02 Euro,02 COLI,02 Cont.,02 Trich,RatingCanker,Compat01 VC,Status2001,01V,01 Euro,01 COLI,01 Cont,01 Tricho,RatingCanker,Compat2000 v-c,Status2000,00 V,00 Euro,00 COLI,00 Cont,00 Trich,RatingCanker,Compat.99 v-c,Status1999,99V1999,99 Euro,99 COLI,99 Cont,99 Trich,RatingCanker,Status1998,98V1998,98 Euro,98 COLI,98 Contam.,Rating98 Canker,Status1994,94 V,94 COLI1994,94 Cont.,Status1995,95 V,95 COLI1995,95 Cont.,Status1996,96 V1996,96 COLI,96 Cont.,96 Euro,1997Status,97 V1997,97 COLI,97 Euro,97 Cont.,NANA,NANA,,,NANA
54,1,Jun-95,Bock.,4.5,2,2,1,1,14,2,6,0,2,2,,,,,,,,,1,2,14,3,6,0,3,1,1,,,,,,,,ns,,,,,,,1,14,1,1,1,2,4,1,5,2,14,1,0,6,0,6,,1,14,1,2,2,2,1,1,1,2,0,9,4,14,2,2,1,,0,1,0,11,4,,,,,,,,,,1,1,8,2,0,2,0,4,1,1,5,0,0,7,0,1,,1,0,0,0,9,3,1,1,1,0,1,0,11,0,3,,,,,,,,,,,1,7,0,5,1,7,0,1,4,1,5,0,7,0,NA,NA,,,NA
111,1,Jun-97,Bock.,3,2,2,1,1,14,6,6,0,0,,,,,,,,,,1,2,14,0,10,0,2,2,,,,,,,,1,14,6,5,0,1,1,,1,14,1,1,1,2,8,0,2,2,14,1,,0,9,0,3,1,14,1,2,2,2,1,1,1,3,0,8,1,14,2,2,1,,0,11,0,1,2,,,,,,,,,,1,1,1,6,0,5,0,1,1,1,11,1,0,0,0,1,1,1,0,8,0,4,0,1,,1,0,8,0,4,0,2,1,2,1,0,9,1,,,,,,,,,,,,,,3,6,0,0,6,NA,NA,,,NA
112,2,Jul-98,Bock.,3,2,2,1,0,14,1,6,0,5,,,,,,,,,,1,2,14,1,11,0,0,1,2,,,,,,,1,14,0,9,0,3,,,1,,,1,,,,,,,,0,,,,,,,14,0,2,,,DEAD,,,,,,,14,2,2,1,1,6,0,0,6,1,,,,,,,,,,1,1,4,8,0,0,0,2,1,2,2,5,0,2,3,3,1,1,3,9,0,0,0,2,1,1,3,3,0,6,0,2,2,2,2,0,8,4,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
195,B1,8-Jun,Bock.,1,2,2,1,0,14,7,6,0,,,1,,,,,,1,,1,2,14,3,7,0,2,1,1,,,,,,,,14,5,1,0,6,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,1,May-93,Bock.,2,2,2,1,1,14,2,8,0,2,,,,,,,,,,1,2,14,2,8,0,2,1,,,,,,,,1,14,1,4,0,7,,,1,14,1,1,,,,,,1,14,1,1,1,1,1,9,1,14,1,2,0,3,1,1,5,2,0,5,1,14,0,3,1,1,4,0,1,7,1,,,,,,,,,,1,1,4,1,3,4,0,3,1,1,4,5,0,2,1,3,1,1,0,8,0,4,0,1,,0,,,,,,1,1,1,1,4,6,3,1,1,5,0,1,2,0,10,1,3,3,6,0,1,2,7,1,2,NA,NA,,,NA
38,2,Jun-96,Bock.,5,2,2,1,1,14,2,9,0,1,,,,,,,,,,1,1,14,1,9,0,2,1,1,,,,,,,1,14,2,2,0,8,,2,2,14,1,1,1,2,1,0,9,2,14,1,1,1,4,0,7,1,14,1,2,0,3,1,,0,7,0,5,2,14,0,3,1,,,,,,1,,,,,,,,,,1,1,3,6,0,3,0,2,1,1,1,5,0,6,0,3,1,1,1,5,0,6,0,1,1,1,1,1,0,8,2,1,1,2,4,0,6,2,,,,,,,,,2,9,0,3,0,1,4,0,5,3,NA,NA,,,NA
839,3,12-Jun,Bock.,1,2,2,1,0,14,5,9,0,,,,,,,,1,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
326,A4,8-Jun,Bock.,4,2,2,1,0,14,0,10,0,1,,,,,,,,,,1,1,14,9,2,0,1,1,1,,,,,,,2,14,0,8,0,4,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
839,4,12-Jun,Bock.,8,2,2,1,0,14,2,10,0,0,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
70,6,Jun-96,Bock.,1.5,2,2,1,0,14,1,11,0,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,14,0,6,0,6,,,1,14,1,1,9,5,5,0,2,2,14,1,2,3,4,0,5,3,14,1,2,0,3,1,,2,4,5,1,3,14,0,3,1,1,2,4,0,6,2,,,,,,,,,,,1,3,8,0,1,0,3,,1,0,2,0,10,0,1,1,1,4,2,0,6,0,1,,0,,,,,,1,1,1,1,0,10,2,,,,,,,,,2,6,0,2,4,1,1,1,5,5,NA,NA,,,NA
321,3,7-May,Bock.,3,2,0,1,0,16,0,0,2,8,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,F2,11-Jun,Bock.,0.5,2,0,1,0,16,0,0,0,4,,1,,,,,,,,1,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,B4,12-Jun,Bock.,4,2,0,1,0,16,0,0,0,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,B5,12-Jun,Bock.,4.5,2,0,1,0,16,12,0,0,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
79,7,5-May,Bock.,8,2,0,1,0,16,1,0,0,7,,,,,,,,,,1,4,16,1,5,0,6,1,1,,,,,,,,ns,,,,,,,,,,0,,,,,,,15,1,1,8,0,0,4,1,15,1,2,0,0,2,1,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,B6,12-Jun,Bock.,6,2,0,1,0,16,12,0,0,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,B7,12-Jun,Bock.,7,2,0,1,0,16,12,0,0,3,,1,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,B8,12-Jun,Bock.,8,2,0,1,0,16,8,0,0,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
79,1,Jun-96,Bock.,6,2,2,1,0,16,3,0,0,9,,,,,,,,,,1,1,,,,,,,,,,,,,,1,14,,,,,,1,1,,,0,,,,,,,14,1,,0,3,0,9,1,14,1,2,0,3,1,1,3,2,0,7,1,14,0,3,1,1,10,2,0,0,1,,,,,,,,,,1,1,2,7,0,3,0,2,,1,0,11,0,1,0,2,1,1,3,5,1,3,0,1,1,1,0,7,3,1,1,1,1,11,0,0,1,,,,,,,,,,3,7,0,5,0,1,7,0,3,2,NA,NA,,,NA
65,A1,12-Jun,Bock.,2,2,2,1,0,16,3,0,0,8,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
282,B2,12-Jun,Bock.,4,2,2,1,0,16,4,0,0,11,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
79,8,11-Jun,Bock.,5,2,0,1,0,16,0,1,0,11,,,,,,,,,,1,4,16,0,11,0,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
282,B1,12-Jun,Bock.,3,2,2,1,0,16,4,1,0,7,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
321,A1,May-00,Bock.,5,2,0,1,0,16,2,2,0,8,,,,,,,,,,1,1,,,,,,,,,,,,,,,16,12,0,0,0,1,4,2,16,3,1,,5,0,0,7,4,16,1,1,4,0,0,7,3,16,1,2,0,0,3,1,8,0,0,4,4,16,0,,,,,,,,,,,,,,,,,,1,1,12,0,0,0,0,4,1,3,8,0,0,4,0,3,1,3,9,1,0,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,4,1-May,Bock.,2,2,0,1,0,16,1,2,0,9,,,,,,,,,,1,1,15,9,2,0,1,1,1,,,,,,,1,15,0,,,,,2,,15,2,1,1,5,4,0,1,1,15,1,1,4,3,0,5,1,15,1,2,0,0,2,1,2,7,0,3,2,16,0,0,2,1,2,9,0,1,2,,,,,,,,,,1,1,3,9,0,0,0,3,1,2,6,2,0,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
65,B1,12-Jun,Bock.,3,2,2,1,0,16,4,2,0,9,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,10,11-Jun,Bock.,3,2,0,1,0,16,2,3,0,8,,,,,,,,,,1,1,15,6,3,0,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,13,11-Jun,Bock.,2,2,0,1,0,16,1,4,0,7,,,,,,,,,,1,1,15,1,2,0,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
48,4,Jul-98,Bock.,5.5,2,0,1,1,16,1,5,0,5,,,1,,,,,,,1,1,,,,,,,,,,,,,,1,14,7,0,0,5,1,1,2,14,1,1,1,1,6,0,5,,14,1,,,,,,1,15,1,2,0,0,2,1,4,5,0,3,1,15,0,0,2,1,1,2,0,9,1,,,,,,,,,,,1,0,2,0,10,0,1,1,2,1,1,0,10,0,1,1,1,1,2,0,7,2,4,,0,,,,,,2,2,4,6,0,2,2,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,3,May-99,Bock.,7,2,0,1,0,16,4,5,0,3,,,,,,,,,,1,1,15,7,0,0,5,1,1,,,,,,,1,15,,,,,,1,,15,2,1,1,3,3,0,6,1,15,1,1,7,10,0,10,1,15,1,2,0,0,2,,,,,,1,16,0,0,2,1,3,5,0,4,2,,,,,,,,,,1,1,1,9,0,2,0,1,1,2,0,5,0,7,0,1,,0,,,,,,,2,2,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,14,12-Jun,Bock.,7,2,0,1,0,16,12,5,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,5,5-May,Bock.,4,2,0,1,0,16,5,5,0,5,,,,,,,,,,1,2,15,6,3,0,3,1,1,,,,,,,1,15,,,,,,2,,15,2,1,1,1,10,0,1,1,15,1,1,1,6,0,5,1,15,1,2,0,0,2,,0,9,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
833,E1,9-Jun,Bock.,3,2,0,1,0,16,0,5,0,6,,,,,,,,,,1,3,16,1,5,0,1,3,1,,,,,,,4,16,9,0,0,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
114,F1,10-Jun,Bock.,3,2,0,1,0,16,0,5,0,4,,,,,,,,,,1,3,16,0,10,0,2,,,15,2,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,9,11-Jun,Bock.,1.5,2,0,1,0,16,7,6,0,4,,,,,,,,,,1,1,15,1,5,0,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,7,5-May,Bock.,1.5,2,0,1,0,16,2,6,0,2,,,,,,,,,,1,2,15,2,5,0,5,1,1,,,,,,,2,15,,,,,,1,,15,2,1,1,6,6,0,0,1,15,1,1,5,12,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
149,12,11-Jun,Bock.,4,2,0,1,0,16,0,7,0,4,,,,,,,,,,1,1,15,10,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
66,8,Jul-98,Bock.,5.5,2,2,1,1,14,2,0,0,10,,,,,,,,,,2,2,14,0,0,0,12,,1,,,,,,,,14,0,6,0,6,,,1,14,1,1,1,3,5,0,4,1,14,1,1,1,5,0,6,4,14,1,2,2,2,1,,0,0,0,12,3,14,2,2,1,1,6,1,0,5,2,,,,,,,,,,1,m,2,7,0,3,0,4,1,2,1,8,1,0,2,3,1,1,4,6,0,2,0,2,1,1,5,6,0,1,0,2,2,12,0,0,0,3,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
66,18,1-May,Bock.,2,2,2,1,1,14,7,2,0,2,,,1,,,,,,,2,2,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,14,1,,,,,,3,14,1,2,2,2,1,,0,1,0,11,,14,2,2,1,1,3,1,0,8,1,,,,,,,,,,1,1,7,2,0,3,0,4,1,2,6,6,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
326,A3,7-May,Bock.,1.5,2,2,1,0,14,0,6,0,5,,,,,,,,,,3,1,14,1,5,0,6,1,1,,,,,,,2,14,0,4,0,8,,1,1,16,3,1,1,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
326,A5,10-Jun,Bock.,6,2,2,1,1,14,2,6,0,0,2,,,,,,3,,,3,1,,,,,,,,15,0,7,0,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
48,B1,12-Jun,Bock.,2,2,0,1,1,16,0,0,0,,2,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
48,5,May-99,Bock.,4,2,0,1,1,16,1,8,0,3,,,,,,,,,,5,2,,,,,,,,,,,,,,,15,2,5,0,5,1,1,2,14,1,1,1,1,1,0,10,,15,1,,,,,,1,15,1,2,,,ns,,,,,,,15,0,0,2,,0,0,0,12,3,,,,,,,,,,,1,0,1,0,11,0,1,,2,0,9,0,3,0,2,,0,,,,,,,1,2,0,6,0,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
66,26,12-Jun,Bock.,3,2,2,1,1,14,9,3,0,7,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
116,1,Jun-97,Bock.,4,2,2,1,0,14,0,0,0,12,,,,,,,,,,,1,14,2,1,0,3,1,3,,,,,,,1,14,3,3,0,6,1,1,1,14,1,1,12,5,7,0,0,2,14,1,,9,3,0,0,4,14,1,2,,,ns,,,,,,,14,2,2,1,1,1,14,0,9,1,,,,,,,,,,1,1,11,0,0,1,0,2,1,1,2,5,0,5,0,1,1,1,2,7,0,3,0,1,1,1,2,10,0,0,0,3,1,10,1,0,1,2,,,,,,,,,,,,,,3,12,0,0,0,NA,NA,,,NA
326,A2,7-May,Bock.,0.25,2,2,1,0,14,0,0,0,12,,,,,,,,,,,1,14,0,5,0,7,,1,,,,,,,1,14,1,5,0,6,1,4,2,16,3,1,1,11,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
831,1,1-May,Bock.,2.5,2,2,1,0,14,2,0,0,2,,,4,,,,,,,,4,14,1,1,0,4,1,3,,,,,,,,14,0,1,0,11,,3,4,14,1,1,2,7,0,0,5,3,14,1,1,8,0,0,4,3,14,1,2,2,2,1,1,9,2,0,1,3,14,2,2,1,,,,,,1,,,,,,,,,,1,1,12,0,0,0,0,3,1,3,11,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
831,3,9-Jun,Bock.,1,2,2,1,0,14,1,0,0,,,,,,,,,,,,4,14,3,1,0,0,1,3,,,,,,,,15,3,2,0,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
65,1,May-95,Bock.,0.25,2,,1,0,14,0,0,0,12,,,,,,,,,,,1,14,3,4,0,6,1,,,,,,,,,14,,,,,,1,1,,,0,,,,,,,14,1,,0,3,0,9,1,14,1,2,2,2,1,,0,2,0,10,4,14,2,2,1,,0,5,0,7,3,,,,,,,,,,,1,0,1,0,11,0,1,1,1,7,0,0,4,1,4,,0,,,,,,,1,1,6,0,0,6,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
64,3,Jun-96,Bock.,5,2,2,1,0,14,0,3,0,9,,,,,,,,,,,1,,,,,,,,,,,,,,1,14,1,6,0,5,1,,1,14,1,1,,0,2,0,10,1,14,1,1,7,0,0,5,1,14,1,2,0,3,1,1,3,4,0,5,1,14,0,3,1,1,2,10,0,0,1,,,,,,,,,,1,1,3,6,0,3,0,3,,NS,,,,,,1,1,1,4,1,0,7,0,1,1,1,0,2,0,10,0,1,,,,,,,,,,,,,,,2,4,0,8,0,,,,,,NA,NA,,,NA
326,A1,7-May,Bock.,10,2,2,1,0,14,0,3,0,9,,,,,,,,,,,2,14,0,7,0,5,,1,,,,,,,2,14,1,2,0,9,1,4,4,16,3,1,1,11,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
195,C1,8-Jun,Bock.,2,2,2,1,0,14,7,4,0,8,,,,,,,,,,,1,14,0,9,1,2,,1,15,1,11,0,0,1,1,ns,2,5,0,5,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
326,A6,11-Jun,Bock.,7,2,2,1,1,14,3,5,1,2,,2,,,1,,,1,,,3,,,,,,,,15,0,3,0,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
38,3,Jun-97,Bock.,0.25,2,2,1,1,14,0,6,0,6,,,,,,,,,,,1,16,2,5,0,5,1,2,,,,,,,,14,0,4,0,8,,2,1,14,1,1,,0,2,0,10,1,14,1,1,3,5,0,4,1,14,1,2,0,3,1,1,6,5,0,1,4,14,0,3,1,1,3,1,0,8,1,,,,,,,,,,1,1,4,0,0,8,0,4,1,1,2,0,0,10,0,4,,0,,,,,,,,0,,,,,,,1,2,0,0,10,1,,,,,,,,,,,,,,2,8,0,0,4,NA,NA,,,NA
195,C3,10-Jun,Bock.,3,2,2,1,0,14,0,6,0,4,,,,,,,,,,,1,14,1,11,0,0,1,1,15,0,0,0,12,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
839,2,10-Jun,Bock.,5,2,2,1,0,14,3,6,1,5,,,,,,,,,,,1,14,1,8,0,3,1,1,15,0,9,0,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
326,A8,12-Jun,Bock.,3.5,2,2,1,0,14,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
70,7,Jun-96,Bock.,2,2,2,1,0,14,0,7,0,5,,,,,,,,,,,1,,,,,,,,,,,,,,,14,5,0,0,7,2,,,NS,,1,,,,,,,14,1,,,,,,3,14,1,2,0,3,1,9,10,1,0,1,3,14,0,3,1,,1,6,0,5,1,,,,,,,,,,,ns,,,,,,3,,NS,,,,,,1,,0,,,,,,,,0,,,,,,,1,2,2,0,8,1,,,,,,,,,2,7,0,5,0,1,2,0,0,10,NA,NA,,,NA
195,C2,10-Jun,Bock.,2,2,2,1,0,14,1,7,0,5,,,,,,,,,,,1,14,0,12,0,0,,1,15,0,0,0,12,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
70,3,Jun-95,Bock.,7,2,2,1,0,14,0,10,0,2,,,,,,,,,,,1,14,1,11,0,0,1,,,,,,,,,ns,,,,,,,1,14,1,1,1,1,8,0,3,2,14,1,,,,,,1,14,1,2,0,3,1,,0,11,0,1,2,14,0,3,1,1,1,8,0,3,1,,,,,,,,,,,ns,,,,,,4,,m,,,,,,3,,0,,,,,,,1,1,3,1,0,6,2,,,,,,,2,,,,,3,6,0,6,1,1,0,7,4,1,1,0,4,7,NA,NA,,,NA
